cod_munic;munic;ano;mes;pop
3304706;Santo Antônio de Pádua;2018;7;42359
3304805;São Fidélis;2018;7;38626
3304755;São Francisco de Itabapoana;2018;7;42201
3304904;São Gonçalo;2018;7;1077687
3305000;São João da Barra;2018;7;36138
3305109;São João de Meriti;2018;7;471888
3305133;São José de Ubá;2018;7;7134
3305158;São José do Vale do Rio Preto;2018;7;21670
3305208;São Pedro da Aldeia;2018;7;102846
3305307;São Sebastião do Alto;2018;7;9326
3305406;Sapucaia;2018;7;18205
3305505;Saquarema;2018;7;87704
3305554;Seropédica;2018;7;86743
3305604;Silva Jardim;2018;7;21773
3305703;Sumidouro;2018;7;15577
3305752;Tanguá;2018;7;33870
3305802;Teresópolis;2018;7;180886
3305901;Trajano de Moraes;2018;7;10611
3306008;Três Rios;2018;7;81453
3306107;Valença;2018;7;76163
3306156;Varre-Sai;2018;7;10890
3306206;Vassouras;2018;7;36702
3306305;Volta Redonda;2018;7;271998
3300100;Angra dos Reis;2018;8;200689
3300159;Aperibé;2018;8;11624
3300209;Araruama;2018;8;130602
3300225;Areal;2018;8;12479
3300233;Armação dos Búzios;2018;8;33293
3300258;Arraial do Cabo;2018;8;30117
3300308;Barra do Piraí;2018;8;100003
3300407;Barra Mansa;2018;8;184012
3300456;Belford Roxo;2018;8;508805
3300506;Bom Jardim;2018;8;27284
3300605;Bom Jesus do Itabapoana;2018;8;36994
3300704;Cabo Frio;2018;8;222861
3300803;Cachoeiras de Macacu;2018;8;58591
3300902;Cambuci;2018;8;15497
3301009;Campos dos Goytacazes;2018;8;503768
3301108;Cantagalo;2018;8;20177
3300936;Carapebus;2018;8;16061
3301157;Cardoso Moreira;2018;8;12826
3301207;Carmo;2018;8;18767
3301306;Casimiro de Abreu;2018;8;43369
3300951;Comendador Levy Gasparian;2018;8;8545
3301405;Conceição de Macabu;2018;8;23078
3301504;Cordeiro;2018;8;21816
3301603;Duas Barras;2018;8;11457
3301702;Duque de Caxias;2018;8;914817
3301801;Engenheiro Paulo de Frontin;2018;8;13935
3301850;Guapimirim;2018;8;59688
3301876;Iguaba Grande;2018;8;27808
3301900;Itaboraí;2018;8;238853
3302007;Itaguaí;2018;8;126505
3302056;Italva;2018;8;15121
3302106;Itaocara;2018;8;23246
3302205;Itaperuna;2018;8;102676
3302254;Itatiaia;2018;8;31559
3302270;Japeri;2018;8;104027
3302304;Laje do Muriaé;2018;8;7383
3302403;Macaé;2018;8;252051
3302452;Macuco;2018;8;5576
3302502;Magé;2018;8;243775
3302601;Mangaratiba;2018;8;43754
3302700;Maricá;2018;8;158074
3302809;Mendes;2018;8;18581
3302858;Mesquita;2018;8;175660
3302908;Miguel Pereira;2018;8;25497
3303005;Miracema;2018;8;27193
3303104;Natividade;2018;8;15323
3303203;Nilópolis;2018;8;162287
3303302;Niterói;2018;8;511936
3303401;Nova Friburgo;2018;8;190130
3303500;Nova Iguaçu;2018;8;819063
3303609;Paracambi;2018;8;51852
3303708;Paraíba do Sul;2018;8;44065
3303807;Paraty;2018;8;42675
3303856;Paty do Alferes;2018;8;27686
3303906;Petrópolis;2018;8;305729
3303955;Pinheiral;2018;8;24959
3304003;Piraí;2018;8;29022
3304102;Porciúncula;2018;8;18740
3304110;Porto Real;2018;8;19406
3304128;Quatis;2018;8;14176
3304144;Queimados;2018;8;149353
3304151;Quissamã;2018;8;24284
3304201;Resende;2018;8;130418
3304300;Rio Bonito;2018;8;59846
3304409;Rio Claro;2018;8;18458
3304508;Rio das Flores;2018;8;9227
3304524;Rio das Ostras;2018;8;146379
3304557;Rio de Janeiro;2018;8;6691425
3304607;Santa Maria Madalena;2018;8;10416
3304706;Santo Antônio de Pádua;2018;8;42369
3304805;São Fidélis;2018;8;38630
3304755;São Francisco de Itabapoana;2018;8;42201
3304904;São Gonçalo;2018;8;1078283
3305000;São João da Barra;2018;8;36135
3305109;São João de Meriti;2018;8;471931
3305133;São José de Ubá;2018;8;7137
3305158;São José do Vale do Rio Preto;2018;8;21680
3305208;São Pedro da Aldeia;2018;8;102982
3305307;São Sebastião do Alto;2018;8;9329
3305406;Sapucaia;2018;8;18207
3305505;Saquarema;2018;8;87826
3305554;Seropédica;2018;8;86374
3305604;Silva Jardim;2018;8;21773
3305703;Sumidouro;2018;8;15581
3305752;Tanguá;2018;8;33907
3305802;Teresópolis;2018;8;181028
3305901;Trajano de Moraes;2018;8;10612
3306008;Três Rios;2018;8;81482
3306107;Valença;2018;8;76193
3306156;Varre-Sai;2018;8;10899
3306206;Vassouras;2018;8;36718
3306305;Volta Redonda;2018;8;272083
3300100;Angra dos Reis;2018;9;200970
3300159;Aperibé;2018;9;11637
3300209;Araruama;2018;9;130766
3300225;Areal;2018;9;12488
3300233;Armação dos Búzios;2018;9;33345
3300258;Arraial do Cabo;2018;9;30138
3300308;Barra do Piraí;2018;9;100037
3300407;Barra Mansa;2018;9;184049
3300456;Belford Roxo;2018;9;508996
3300506;Bom Jardim;2018;9;27299
3300605;Bom Jesus do Itabapoana;2018;9;37004
3300704;Cabo Frio;2018;9;223194
3300803;Cachoeiras de Macacu;2018;9;58623
3300902;Cambuci;2018;9;15498
3301009;Campos dos Goytacazes;2018;9;504111
3301108;Cantagalo;2018;9;20176
3300936;Carapebus;2018;9;16083
3301157;Cardoso Moreira;2018;9;12826
3301207;Carmo;2018;9;18778
3301306;Casimiro de Abreu;2018;9;43443
3300951;Comendador Levy Gasparian;2018;9;8547
3301405;Conceição de Macabu;2018;9;23091
3301504;Cordeiro;2018;9;21826
3301603;Duas Barras;2018;9;11460
3301702;Duque de Caxias;2018;9;915252
3301801;Engenheiro Paulo de Frontin;2018;9;13941
3301850;Guapimirim;2018;9;59764
3301876;Iguaba Grande;2018;9;27853
3301900;Itaboraí;2018;9;239011
3302007;Itaguaí;2018;9;127097
3302056;Italva;2018;9;15129
3302106;Itaocara;2018;9;23245
3302205;Itaperuna;2018;9;102726
3302254;Itatiaia;2018;9;31582
3302270;Japeri;2018;9;104095
3302304;Laje do Muriaé;2018;9;7381
3302403;Macaé;2018;9;252471
3302452;Macuco;2018;9;5578
3302502;Magé;2018;9;243893
3302601;Mangaratiba;2018;9;43819
3302700;Maricá;2018;9;158359
3302809;Mendes;2018;9;18584
3302858;Mesquita;2018;9;175701
3302908;Miguel Pereira;2018;9;25501
3303005;Miracema;2018;9;27192
3303104;Natividade;2018;9;15323
3303203;Nilópolis;2018;9;162305
3303302;Niterói;2018;9;512086
3303401;Nova Friburgo;2018;9;190175
3303500;Nova Iguaçu;2018;9;819251
3303609;Paracambi;2018;9;51889
3303708;Paraíba do Sul;2018;9;44085
3303807;Paraty;2018;9;42719
3303856;Paty do Alferes;2018;9;27693
3303906;Petrópolis;2018;9;305771
3303955;Pinheiral;2018;9;24977
3304003;Piraí;2018;9;29045
3304102;Porciúncula;2018;9;18750
3304110;Porto Real;2018;9;19431
3304128;Quatis;2018;9;14188
3304144;Queimados;2018;9;149441
3304151;Quissamã;2018;9;24322
3304201;Resende;2018;9;130502
3304300;Rio Bonito;2018;9;59879
3304409;Rio Claro;2018;9;18464
3304508;Rio das Flores;2018;9;9232
3304524;Rio das Ostras;2018;9;146770
3304557;Rio de Janeiro;2018;9;6693923
3304607;Santa Maria Madalena;2018;9;10415
3304706;Santo Antônio de Pádua;2018;9;42379
3304805;São Fidélis;2018;9;38633
3304755;São Francisco de Itabapoana;2018;9;42202
3304904;São Gonçalo;2018;9;1078879
3305000;São João da Barra;2018;9;36132
3305109;São João de Meriti;2018;9;471974
3305133;São José de Ubá;2018;9;7140
3305158;São José do Vale do Rio Preto;2018;9;21691
3305208;São Pedro da Aldeia;2018;9;103118
3305307;São Sebastião do Alto;2018;9;9331
3305406;Sapucaia;2018;9;18209
3305505;Saquarema;2018;9;87948
3305554;Seropédica;2018;9;86005
3305604;Silva Jardim;2018;9;21773
3305703;Sumidouro;2018;9;15585
3305752;Tanguá;2018;9;33943
3305802;Teresópolis;2018;9;181171
3305901;Trajano de Moraes;2018;9;10614
3306008;Três Rios;2018;9;81512
3306107;Valença;2018;9;76223
3306156;Varre-Sai;2018;9;10908
3306206;Vassouras;2018;9;36734
3306305;Volta Redonda;2018;9;272167
3300100;Angra dos Reis;2018;10;201252
3300159;Aperibé;2018;10;11649
3300209;Araruama;2018;10;130929
3300225;Areal;2018;10;12496
3300233;Armação dos Búzios;2018;10;33398
3300258;Arraial do Cabo;2018;10;30159
3300308;Barra do Piraí;2018;10;100070
3300407;Barra Mansa;2018;10;184085
3300456;Belford Roxo;2018;10;509187
3300506;Bom Jardim;2018;10;27313
3300605;Bom Jesus do Itabapoana;2018;10;37013
3300704;Cabo Frio;2018;10;223527
3300803;Cachoeiras de Macacu;2018;10;58654
3300902;Cambuci;2018;10;15498
3301009;Campos dos Goytacazes;2018;10;504455
3301108;Cantagalo;2018;10;20176
3300936;Carapebus;2018;10;16105
3301157;Cardoso Moreira;2018;10;12825
3301207;Carmo;2018;10;18790
3301306;Casimiro de Abreu;2018;10;43517
3300951;Comendador Levy Gasparian;2018;10;8548
3301405;Conceição de Macabu;2018;10;23105
3301504;Cordeiro;2018;10;21836
3301603;Duas Barras;2018;10;11464
3301702;Duque de Caxias;2018;10;915686
3301801;Engenheiro Paulo de Frontin;2018;10;13947
3301850;Guapimirim;2018;10;59839
3301876;Iguaba Grande;2018;10;27899
3301900;Itaboraí;2018;10;239169
3302007;Itaguaí;2018;10;127690
3302056;Italva;2018;10;15137
3302106;Itaocara;2018;10;23244
3302205;Itaperuna;2018;10;102776
3302254;Itatiaia;2018;10;31604
3302270;Japeri;2018;10;104162
3302304;Laje do Muriaé;2018;10;7378
3302403;Macaé;2018;10;252891
3302452;Macuco;2018;10;5580
3302502;Magé;2018;10;244011
3302601;Mangaratiba;2018;10;43884
3302700;Maricá;2018;10;158644
3302809;Mendes;2018;10;18587
3302858;Mesquita;2018;10;175741
3302908;Miguel Pereira;2018;10;25504
3303005;Miracema;2018;10;27190
3303104;Natividade;2018;10;15322
3303203;Nilópolis;2018;10;162323
3303302;Niterói;2018;10;512236
3303401;Nova Friburgo;2018;10;190221
3303500;Nova Iguaçu;2018;10;819438
3303609;Paracambi;2018;10;51926
3303708;Paraíba do Sul;2018;10;44105
3303807;Paraty;2018;10;42764
3303856;Paty do Alferes;2018;10;27701
3303906;Petrópolis;2018;10;305813
3303955;Pinheiral;2018;10;24995
3304003;Piraí;2018;10;29069
3304102;Porciúncula;2018;10;18759
3304110;Porto Real;2018;10;19457
3304128;Quatis;2018;10;14199
3304144;Queimados;2018;10;149529
3304151;Quissamã;2018;10;24360
3304201;Resende;2018;10;130586
3304300;Rio Bonito;2018;10;59911
3304409;Rio Claro;2018;10;18471
3304508;Rio das Flores;2018;10;9238
3304524;Rio das Ostras;2018;10;147160
3304557;Rio de Janeiro;2018;10;6696421
3304607;Santa Maria Madalena;2018;10;10414
3304706;Santo Antônio de Pádua;2018;10;42389
3304805;São Fidélis;2018;10;38637
3304755;São Francisco de Itabapoana;2018;10;42202
3304904;São Gonçalo;2018;10;1079475
3305000;São João da Barra;2018;10;36129
3305109;São João de Meriti;2018;10;472018
3305133;São José de Ubá;2018;10;7143
3305158;São José do Vale do Rio Preto;2018;10;21701
3305208;São Pedro da Aldeia;2018;10;103254
3305307;São Sebastião do Alto;2018;10;9334
3305406;Sapucaia;2018;10;18211
3305505;Saquarema;2018;10;88071
3305554;Seropédica;2018;10;85635
3305604;Silva Jardim;2018;10;21773
3305703;Sumidouro;2018;10;15589
3305752;Tanguá;2018;10;33980
3305802;Teresópolis;2018;10;181313
3305901;Trajano de Moraes;2018;10;10615
3306008;Três Rios;2018;10;81541
3306107;Valença;2018;10;76253
3306156;Varre-Sai;2018;10;10918
3306206;Vassouras;2018;10;36751
3306305;Volta Redonda;2018;10;272252
3300100;Angra dos Reis;2018;11;201533
3300159;Aperibé;2018;11;11661
3300209;Araruama;2018;11;131093
3300225;Areal;2018;11;12505
3300233;Armação dos Búzios;2018;11;33450
3300258;Arraial do Cabo;2018;11;30180
3300308;Barra do Piraí;2018;11;100104
3300407;Barra Mansa;2018;11;184121
3300456;Belford Roxo;2018;11;509378
3300506;Bom Jardim;2018;11;27328
3300605;Bom Jesus do Itabapoana;2018;11;37022
3300704;Cabo Frio;2018;11;223860
3300803;Cachoeiras de Macacu;2018;11;58686
3300902;Cambuci;2018;11;15499
3301009;Campos dos Goytacazes;2018;11;504799
3301108;Cantagalo;2018;11;20175
3300936;Carapebus;2018;11;16126
3301157;Cardoso Moreira;2018;11;12825
3301207;Carmo;2018;11;18802
3301306;Casimiro de Abreu;2018;11;43591
3300951;Comendador Levy Gasparian;2018;11;8550
3301405;Conceição de Macabu;2018;11;23119
3301504;Cordeiro;2018;11;21846
3301603;Duas Barras;2018;11;11467
3301702;Duque de Caxias;2018;11;916121
3301801;Engenheiro Paulo de Frontin;2018;11;13953
3301850;Guapimirim;2018;11;59914
3301876;Iguaba Grande;2018;11;27945
3301900;Itaboraí;2018;11;239327
3302007;Itaguaí;2018;11;128282
3302056;Italva;2018;11;15144
3302106;Itaocara;2018;11;23243
3302205;Itaperuna;2018;11;102825
3302254;Itatiaia;2018;11;31626
3302270;Japeri;2018;11;104229
3302304;Laje do Muriaé;2018;11;7376
3302403;Macaé;2018;11;253311
3302452;Macuco;2018;11;5582
3302502;Magé;2018;11;244128
3302601;Mangaratiba;2018;11;43949
3302700;Maricá;2018;11;158928
3302809;Mendes;2018;11;18590
3302858;Mesquita;2018;11;175781
3302908;Miguel Pereira;2018;11;25508
3303005;Miracema;2018;11;27188
3303104;Natividade;2018;11;15322
3303203;Nilópolis;2018;11;162341
3303302;Niterói;2018;11;512385
3303401;Nova Friburgo;2018;11;190266
3303500;Nova Iguaçu;2018;11;819626
3303609;Paracambi;2018;11;51962
3303708;Paraíba do Sul;2018;11;44125
3303807;Paraty;2018;11;42808
3303856;Paty do Alferes;2018;11;27708
3303906;Petrópolis;2018;11;305855
3303955;Pinheiral;2018;11;25013
3304003;Piraí;2018;11;29092
3304102;Porciúncula;2018;11;18769
3304110;Porto Real;2018;11;19482
3304128;Quatis;2018;11;14211
3304144;Queimados;2018;11;149616
3304151;Quissamã;2018;11;24397
3304201;Resende;2018;11;130670
3304300;Rio Bonito;2018;11;59943
3304409;Rio Claro;2018;11;18477
3304508;Rio das Flores;2018;11;9243
3304524;Rio das Ostras;2018;11;147551
3304557;Rio de Janeiro;2018;11;6698919
3304607;Santa Maria Madalena;2018;11;10413
3304706;Santo Antônio de Pádua;2018;11;42399
3304805;São Fidélis;2018;11;38640
3304755;São Francisco de Itabapoana;2018;11;42202
3304904;São Gonçalo;2018;11;1080071
3305000;São João da Barra;2018;11;36126
3305109;São João de Meriti;2018;11;472061
3305133;São José de Ubá;2018;11;7146
3305158;São José do Vale do Rio Preto;2018;11;21712
3305208;São Pedro da Aldeia;2018;11;103389
3305307;São Sebastião do Alto;2018;11;9336
3305406;Sapucaia;2018;11;18213
3305505;Saquarema;2018;11;88193
3305554;Seropédica;2018;11;85266
3305604;Silva Jardim;2018;11;21773
3305703;Sumidouro;2018;11;15592
3305752;Tanguá;2018;11;34016
3305802;Teresópolis;2018;11;181455
3305901;Trajano de Moraes;2018;11;10616
3306008;Três Rios;2018;11;81570
3306107;Valença;2018;11;76283
3306156;Varre-Sai;2018;11;10927
3306206;Vassouras;2018;11;36767
3306305;Volta Redonda;2018;11;272336
3300100;Angra dos Reis;2018;12;201815
3300159;Aperibé;2018;12;11673
3300209;Araruama;2018;12;131256
3300225;Areal;2018;12;12513
3300233;Armação dos Búzios;2018;12;33503
3300258;Arraial do Cabo;2018;12;30201
3300308;Barra do Piraí;2018;12;100138
3300407;Barra Mansa;2018;12;184158
3300456;Belford Roxo;2018;12;509569
3300506;Bom Jardim;2018;12;27343
3300605;Bom Jesus do Itabapoana;2018;12;37031
3300704;Cabo Frio;2018;12;224193
3300803;Cachoeiras de Macacu;2018;12;58717
3300902;Cambuci;2018;12;15500
3301009;Campos dos Goytacazes;2018;12;505142
3301108;Cantagalo;2018;12;20175
3300936;Carapebus;2018;12;16148
3301157;Cardoso Moreira;2018;12;12825
3301207;Carmo;2018;12;18813
3301306;Casimiro de Abreu;2018;12;43665
3300951;Comendador Levy Gasparian;2018;12;8551
3301405;Conceição de Macabu;2018;12;23132
3301504;Cordeiro;2018;12;21856
3301603;Duas Barras;2018;12;11470
3301702;Duque de Caxias;2018;12;916555
3301801;Engenheiro Paulo de Frontin;2018;12;13959
3301850;Guapimirim;2018;12;59990
3301876;Iguaba Grande;2018;12;27990
3301900;Itaboraí;2018;12;239485
3302007;Itaguaí;2018;12;128874
3302056;Italva;2018;12;15152
3302106;Itaocara;2018;12;23242
3302205;Itaperuna;2018;12;102875
3302254;Itatiaia;2018;12;31649
3302270;Japeri;2018;12;104297
3302304;Laje do Muriaé;2018;12;7373
3302403;Macaé;2018;12;253731
3302452;Macuco;2018;12;5584
3302502;Magé;2018;12;244246
3302601;Mangaratiba;2018;12;44014
3302700;Maricá;2018;12;159213
3302809;Mendes;2018;12;18593
3302858;Mesquita;2018;12;175821
3302908;Miguel Pereira;2018;12;25512
3303005;Miracema;2018;12;27186
3303104;Natividade;2018;12;15321
3303203;Nilópolis;2018;12;162359
3303302;Niterói;2018;12;512535
3303401;Nova Friburgo;2018;12;190312
3303500;Nova Iguaçu;2018;12;819814
3303609;Paracambi;2018;12;51999
3303708;Paraíba do Sul;2018;12;44145
3303807;Paraty;2018;12;42853
3303856;Paty do Alferes;2018;12;27716
3303906;Petrópolis;2018;12;305897
3303955;Pinheiral;2018;12;25031
3304003;Piraí;2018;12;29115
3304102;Porciúncula;2018;12;18779
3304110;Porto Real;2018;12;19507
3304128;Quatis;2018;12;14222
3304144;Queimados;2018;12;149704
3304151;Quissamã;2018;12;24435
3304201;Resende;2018;12;130754
3304300;Rio Bonito;2018;12;59975
3304409;Rio Claro;2018;12;18484
3304508;Rio das Flores;2018;12;9248
3304524;Rio das Ostras;2018;12;147941
3304557;Rio de Janeiro;2018;12;6701417
3304607;Santa Maria Madalena;2018;12;10412
3304706;Santo Antônio de Pádua;2018;12;42409
3304805;São Fidélis;2018;12;38644
3304755;São Francisco de Itabapoana;2018;12;42203
3304904;São Gonçalo;2018;12;1080667
3305000;São João da Barra;2018;12;36123
3305109;São João de Meriti;2018;12;472104
3305133;São José de Ubá;2018;12;7149
3305158;São José do Vale do Rio Preto;2018;12;21722
3305208;São Pedro da Aldeia;2018;12;103525
3305307;São Sebastião do Alto;2018;12;9339
3305406;Sapucaia;2018;12;18215
3305505;Saquarema;2018;12;88315
3305554;Seropédica;2018;12;84897
3305604;Silva Jardim;2018;12;21773
3305703;Sumidouro;2018;12;15596
3305752;Tanguá;2018;12;34053
3305802;Teresópolis;2018;12;181598
3305901;Trajano de Moraes;2018;12;10617
3306008;Três Rios;2018;12;81599
3306107;Valença;2018;12;76313
3306156;Varre-Sai;2018;12;10936
3306206;Vassouras;2018;12;36783
3306305;Volta Redonda;2018;12;272421
3300100;Angra dos Reis;2019;1;202096
3300159;Aperibé;2019;1;11686
3300209;Araruama;2019;1;131420
3300225;Areal;2019;1;12522
3300233;Armação dos Búzios;2019;1;33555
3300258;Arraial do Cabo;2019;1;30223
3300308;Barra do Piraí;2019;1;100172
3300407;Barra Mansa;2019;1;184194
3300456;Belford Roxo;2019;1;509760
3300506;Bom Jardim;2019;1;27358
3300605;Bom Jesus do Itabapoana;2019;1;37041
3300704;Cabo Frio;2019;1;224527
3300803;Cachoeiras de Macacu;2019;1;58749
3300902;Cambuci;2019;1;15501
3301009;Campos dos Goytacazes;2019;1;505486
3301108;Cantagalo;2019;1;20175
3300936;Carapebus;2019;1;16170
3301157;Cardoso Moreira;2019;1;12825
3301207;Carmo;2019;1;18825
3301306;Casimiro de Abreu;2019;1;43740
3300951;Comendador Levy Gasparian;2019;1;8553
3301405;Conceição de Macabu;2019;1;23146
3301504;Cordeiro;2019;1;21866
3301603;Duas Barras;2019;1;11473
3301702;Duque de Caxias;2019;1;916990
3301801;Engenheiro Paulo de Frontin;2019;1;13966
3301850;Guapimirim;2019;1;60065
3301876;Iguaba Grande;2019;1;28036
3301900;Itaboraí;2019;1;239644
3302007;Itaguaí;2019;1;129466
3302056;Italva;2019;1;15160
3302106;Itaocara;2019;1;23241
3302205;Itaperuna;2019;1;102925
3302254;Itatiaia;2019;1;31671
3302270;Japeri;2019;1;104364
3302304;Laje do Muriaé;2019;1;7371
3302403;Macaé;2019;1;254152
3302452;Macuco;2019;1;5587
3302502;Magé;2019;1;244364
3302601;Mangaratiba;2019;1;44079
3302700;Maricá;2019;1;159498
3302809;Mendes;2019;1;18596
3302858;Mesquita;2019;1;175862
3302908;Miguel Pereira;2019;1;25516
3303005;Miracema;2019;1;27185
3303104;Natividade;2019;1;15321
3303203;Nilópolis;2019;1;162377
3303302;Niterói;2019;1;512685
3303401;Nova Friburgo;2019;1;190358
3303500;Nova Iguaçu;2019;1;820002
3303609;Paracambi;2019;1;52036
3303708;Paraíba do Sul;2019;1;44165
3303807;Paraty;2019;1;42898
3303856;Paty do Alferes;2019;1;27724
3303906;Petrópolis;2019;1;305939
3303955;Pinheiral;2019;1;25049
3304003;Piraí;2019;1;29138
3304102;Porciúncula;2019;1;18789
3304110;Porto Real;2019;1;19532
3304128;Quatis;2019;1;14234
3304144;Queimados;2019;1;149792
3304151;Quissamã;2019;1;24473
3304201;Resende;2019;1;130838
3304300;Rio Bonito;2019;1;60008
3304409;Rio Claro;2019;1;18490
3304508;Rio das Flores;2019;1;9253
3304524;Rio das Ostras;2019;1;148332
3304557;Rio de Janeiro;2019;1;6703915
3304607;Santa Maria Madalena;2019;1;10411
3304706;Santo Antônio de Pádua;2019;1;42419
3304805;São Fidélis;2019;1;38648
3304755;São Francisco de Itabapoana;2019;1;42203
3304904;São Gonçalo;2019;1;1081263
3305000;São João da Barra;2019;1;36120
3305109;São João de Meriti;2019;1;472147
3305133;São José de Ubá;2019;1;7153
3305158;São José do Vale do Rio Preto;2019;1;21733
3305208;São Pedro da Aldeia;2019;1;103661
3305307;São Sebastião do Alto;2019;1;9342
3305406;Sapucaia;2019;1;18217
3305505;Saquarema;2019;1;88437
3305554;Seropédica;2019;1;84528
3305604;Silva Jardim;2019;1;21774
3305703;Sumidouro;2019;1;15600
3305752;Tanguá;2019;1;34090
3305802;Teresópolis;2019;1;181740
3305901;Trajano de Moraes;2019;1;10619
3306008;Três Rios;2019;1;81629
3306107;Valença;2019;1;76343
3306156;Varre-Sai;2019;1;10945
3306206;Vassouras;2019;1;36799
3306305;Volta Redonda;2019;1;272505
3300100;Angra dos Reis;2019;2;202378
3300159;Aperibé;2019;2;11698
3300209;Araruama;2019;2;131583
3300225;Areal;2019;2;12530
3300233;Armação dos Búzios;2019;2;33608
3300258;Arraial do Cabo;2019;2;30244
3300308;Barra do Piraí;2019;2;100205
3300407;Barra Mansa;2019;2;184230
3300456;Belford Roxo;2019;2;509951
3300506;Bom Jardim;2019;2;27372
3300605;Bom Jesus do Itabapoana;2019;2;37050
3300704;Cabo Frio;2019;2;224860
